STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PAY_PERIOD,Pay period,PRICE_BASE,Price base,AGGREGATION_OPERATION,Aggregation operation,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2007,,9248,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2008,,10828,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2009,,9424,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2010,,8841,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2011,,9065,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2012,,9739,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2013,,10249,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2014,,11078,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2015,,11938,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2016,,12787,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2017,,13678,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2018,,14612,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2019,,15704,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2020,,16435,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2021,,18396.9783019468,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,LVA,Latvia,WG,Wages,EUR,Euro,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2022,,19961.3543215575,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1995,,38243.74363984,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1996,,40124.9630079238,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1997,,41921.6114761882,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1998,,43097.8168392793,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1999,,44579.8865254664,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2000,,46246.8687311857,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2001,,48315.9823911002,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2002,,50052.7581021241,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2003,,51798.5866440082,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2004,,54199.4027107654,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2005,,56019,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2006,,58403,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2007,,61884,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2008,,64344,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2009,,65362,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2010,,69110,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2011,,72979,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2012,,75149,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2013,,76598,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2014,,78667,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2015,,79207,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2016,,80058,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2017,,80683,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2018,,82277,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2019,,84752,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2020,,88031,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2021,,89954.8099759706,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,AUS,Australia,WG,Wages,AUD,Australian dollar,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2022,,92690.203390536,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1995,,14105493.597666,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1996,,15779794.1608153,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1997,,16423265.7559021,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1998,,17234156.5087701,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1999,,17870074.6077215,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2000,,18830753.7127639,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2001,,20311918.6927445,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2002,,21667616.0418539,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2003,,23195595.3130456,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2004,,24457632.8450192,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2005,,25745921,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2006,,26460299,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2007,,27531223,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2008,,28642558,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2009,,29507856,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2010,,30750506,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2011,,32260584,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2012,,32465017,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2013,,33588901,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2014,,33978793,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2015,,35233909,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2016,,36667683,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2017,,38178107,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2018,,39977225,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2019,,41576683,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2020,,42988384,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2021,,44781257.2482263,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,KOR,Korea,WG,Wages,KRW,Won,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2022,,46507060.216051,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1995,,71773.0076059201,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1996,,83682.4662393671,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1997,,91625.5574057946,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1998,,100516.363957414,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,1999,,107911.287715563,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2000,,113428.695034867,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2001,,115951.667171428,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2002,,116446.860686616,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2003,,112880.471799977,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2004,,111737.544836018,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2005,,113754,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2006,,119629,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2007,,122249,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2008,,125765,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2009,,125034,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2010,,128455,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2011,,133265,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2012,,137882,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2013,,140697,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2014,,142032,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2015,,145818,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2016,,150577,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2017,,155580,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2018,,161869,,,,A,Normal value,0,Units,0,Zero
